year,round,circuit_enc,driver_enc,team_enc,nation_enc,grid,quali_position,driver_pts_before,driver_standing_before,team_pts_before,team_standing_before,pit_stop_count,driver_form,is_dnf,laps,points,positionOrder
2005,2,23,3,29,30,1,1.0,16.0,1.0,26.0,1.0,0.0,4.0,0,56,10.0,1
2005,3,5,3,29,30,1,1.0,26.0,1.0,36.0,1.0,0.0,2.6666666666666665,0,57,10.0,1
2005,4,32,3,29,30,2,2.0,36.0,1.0,46.0,1.0,0.0,1.6666666666666667,0,62,10.0,1
2005,5,35,3,29,30,3,3.0,44.0,1.0,58.0,1.0,0.0,1.0,0,66,8.0,2
2005,6,27,3,29,30,2,2.0,49.0,1.0,63.0,1.0,0.0,1.3333333333333333,0,78,5.0,4
2005,7,14,3,29,30,6,6.0,59.0,1.0,76.0,1.0,0.0,2.3333333333333335,0,59,10.0,1
2005,8,9,3,29,30,3,3.0,59.0,1.0,76.0,1.0,0.0,2.3333333333333335,1,38,0.0,17
2005,9,40,3,29,30,6,6.0,59.0,1.0,76.0,1.0,0.0,7.333333333333333,1,0,0.0,11
2005,10,15,3,29,30,1,1.0,69.0,1.0,89.0,1.0,0.0,9.666666666666666,0,70,10.0,1
2005,11,8,3,29,30,1,1.0,77.0,1.0,102.0,1.0,0.0,9.666666666666666,0,60,8.0,2
2005,12,16,3,29,30,3,3.0,87.0,1.0,117.0,1.0,0.0,4.666666666666667,0,67,10.0,1
2005,13,17,3,29,30,6,6.0,87.0,1.0,117.0,1.0,0.0,1.3333333333333333,1,69,0.0,11
2005,14,38,3,29,30,3,3.0,95.0,1.0,130.0,1.0,0.0,4.666666666666667,0,58,8.0,2
2005,15,19,3,29,30,2,3.0,103.0,1.0,144.0,1.0,0.0,4.666666666666667,0,53,8.0,2
2005,16,6,3,29,30,4,5.0,111.0,1.0,152.0,1.0,0.0,5.0,0,44,8.0,2
2005,17,7,3,29,30,1,1.0,117.0,1.0,162.0,2.0,0.0,2.0,0,71,6.0,3
2005,18,20,3,29,30,16,16.0,123.0,1.0,176.0,1.0,0.0,2.3333333333333335,0,53,6.0,3
2005,19,10,3,29,30,1,1.0,133.0,1.0,191.0,1.0,0.0,2.6666666666666665,0,56,10.0,1
2006,1,5,3,29,30,4,4.0,10.0,1.0,10.0,1.0,0.0,2.3333333333333335,0,57,10.0,1
2006,2,23,3,29,30,7,8.0,18.0,1.0,28.0,1.0,0.0,1.6666666666666667,0,56,8.0,2
2006,3,2,3,29,30,3,3.0,28.0,1.0,42.0,1.0,0.0,1.3333333333333333,0,57,10.0,1
2006,4,32,3,29,30,5,5.0,36.0,1.0,51.0,1.0,0.0,1.3333333333333333,0,62,8.0,2
2006,5,14,3,29,30,1,1.0,44.0,1.0,62.0,1.0,0.0,1.6666666666666667,0,60,8.0,2
2006,6,35,3,29,30,1,1.0,54.0,1.0,78.0,1.0,0.0,1.6666666666666667,0,66,10.0,1
2006,7,27,3,29,30,1,1.0,64.0,1.0,91.0,1.0,0.0,1.6666666666666667,0,78,10.0,1
2006,8,8,3,29,30,1,1.0,74.0,1.0,106.0,1.0,0.0,1.3333333333333333,0,60,10.0,1
2006,9,9,3,29,30,1,1.0,84.0,1.0,121.0,1.0,0.0,1.0,0,70,10.0,1
2006,10,40,3,29,30,5,5.0,88.0,1.0,131.0,1.0,0.0,1.0,0,73,4.0,5
2006,11,15,3,29,30,3,3.0,96.0,1.0,142.0,1.0,0.0,2.3333333333333335,0,70,8.0,2
2006,12,16,3,29,30,7,7.0,100.0,1.0,149.0,1.0,0.0,2.6666666666666665,0,67,4.0,5
2006,13,17,3,29,30,15,15.0,100.0,1.0,149.0,1.0,0.0,4.0,1,51,0.0,14
2006,14,38,3,29,30,3,3.0,108.0,1.0,160.0,1.0,0.0,7.0,0,58,8.0,2
2006,15,19,3,29,30,10,10.0,108.0,1.0,165.0,2.0,0.0,7.0,1,43,0.0,19
2006,16,10,3,29,30,1,1.0,116.0,2.0,179.0,1.0,0.0,11.666666666666666,0,56,8.0,2
2006,17,20,3,29,30,5,5.0,126.0,1.0,195.0,1.0,0.0,7.666666666666667,0,53,10.0,1
2006,18,7,3,29,30,4,4.0,134.0,1.0,206.0,1.0,0.0,7.333333333333333,0,71,8.0,2
2007,1,2,3,22,30,2,2.0,8.0,2.0,14.0,11.0,0.0,1.6666666666666667,0,58,8.0,2
2007,2,23,3,22,30,2,2.0,18.0,1.0,32.0,11.0,0.0,1.6666666666666667,0,56,10.0,1
2007,3,5,3,22,30,4,4.0,22.0,1.0,44.0,11.0,0.0,1.6666666666666667,0,57,4.0,5
2007,4,35,3,22,30,2,2.0,28.0,2.0,58.0,11.0,0.0,2.6666666666666665,0,65,6.0,3
2007,5,27,3,22,30,1,1.0,38.0,1.0,76.0,11.0,0.0,3.0,0,78,10.0,1
2007,6,9,3,22,30,2,2.0,40.0,2.0,88.0,11.0,0.0,3.0,0,70,2.0,7
2007,7,40,3,22,30,2,2.0,48.0,2.0,106.0,11.0,0.0,3.6666666666666665,0,73,8.0,2
2007,8,15,3,22,30,10,10.0,50.0,2.0,114.0,11.0,0.0,3.3333333333333335,0,70,2.0,7
2007,9,8,3,22,30,3,3.0,58.0,2.0,128.0,11.0,0.0,5.333333333333333,0,59,8.0,2
2007,10,14,3,22,30,2,2.0,68.0,2.0,138.0,11.0,0.0,3.6666666666666665,0,60,10.0,1
2007,11,17,3,22,30,6,1.0,73.0,2.0,138.0,11.0,0.0,3.3333333333333335,0,70,5.0,4
2007,12,38,3,22,30,4,4.0,79.0,2.0,148.0,11.0,0.0,2.3333333333333335,0,58,6.0,3
2007,13,19,3,22,30,1,1.0,89.0,2.0,166.0,11.0,0.0,2.6666666666666665,0,53,10.0,1
2007,14,6,3,22,30,3,3.0,95.0,2.0,192.0,11.0,0.0,2.6666666666666665,0,44,6.0,3
2007,15,20,3,22,30,2,2.0,95.0,2.0,202.0,11.0,0.0,2.3333333333333335,1,41,0.0,21
2007,16,10,3,22,30,4,4.0,103.0,2.0,210.0,11.0,0.0,8.333333333333334,0,56,8.0,2
2007,17,7,3,22,30,4,4.0,109.0,3.0,218.0,11.0,0.0,8.666666666666666,0,71,6.0,3
2008,1,2,3,29,30,11,12.0,5.0,4.0,5.0,4.0,0.0,8.666666666666666,0,58,5.0,4
2008,2,23,3,29,30,7,9.0,6.0,7.0,6.0,5.0,0.0,3.0,0,56,1.0,8
2008,3,5,3,29,30,10,10.0,6.0,9.0,6.0,6.0,0.0,5.0,0,57,0.0,10
2008,4,35,3,29,30,2,2.0,6.0,10.0,6.0,7.0,0.0,7.333333333333333,1,34,0.0,15
2008,5,38,3,29,30,7,7.0,9.0,8.0,9.0,7.0,0.0,11.0,0,58,3.0,6
2008,6,27,3,29,30,7,7.0,9.0,8.0,9.0,7.0,0.0,10.333333333333334,1,75,0.0,10
2008,7,9,3,29,30,4,4.0,9.0,9.0,9.0,7.0,0.0,10.333333333333334,1,44,0.0,16
2008,8,15,3,29,30,3,4.0,10.0,9.0,12.0,7.0,0.0,10.666666666666666,0,70,1.0,8
2008,9,8,3,29,30,6,6.0,13.0,9.0,15.0,7.0,0.0,11.333333333333334,1,59,3.0,6
2008,10,16,3,29,30,5,5.0,13.0,9.0,23.0,6.0,0.0,10.0,0,67,0.0,11
2008,11,17,3,29,30,7,7.0,18.0,8.0,31.0,5.0,0.0,8.333333333333334,0,70,5.0,4
2008,12,14,3,29,30,12,12.0,18.0,8.0,31.0,5.0,0.0,7.0,1,0,0.0,20
2008,13,6,3,29,30,6,6.0,23.0,8.0,36.0,5.0,0.0,11.666666666666666,0,44,5.0,4
2008,14,19,3,29,30,8,8.0,28.0,7.0,41.0,5.0,0.0,9.333333333333334,0,53,5.0,4
2008,15,34,3,29,30,15,15.0,38.0,7.0,51.0,4.0,0.0,9.333333333333334,0,61,10.0,1
2008,16,20,3,29,30,4,4.0,48.0,7.0,66.0,4.0,0.0,3.0,0,67,10.0,1
2008,17,10,3,29,30,4,4.0,53.0,6.0,72.0,4.0,0.0,2.0,0,56,5.0,4
2008,18,7,3,29,30,6,6.0,61.0,5.0,80.0,4.0,0.0,2.0,0,71,8.0,2
2009,1,2,3,29,30,10,12.0,4.0,5.0,4.0,3.0,0.0,2.3333333333333335,0,58,4.0,5
2009,2,23,3,29,30,9,10.0,4.0,6.0,4.0,4.0,0.0,3.6666666666666665,1,31,0.0,11
2009,3,10,3,29,30,2,2.0,4.0,8.0,4.0,6.0,0.0,6.0,0,56,0.0,9
2009,4,5,3,29,30,7,7.0,5.0,8.0,5.0,5.0,0.0,8.333333333333334,0,57,1.0,8
2009,5,35,3,29,30,8,8.0,9.0,8.0,9.0,5.0,0.0,9.333333333333334,0,66,4.0,5
2009,6,27,3,29,30,9,9.0,11.0,7.0,11.0,6.0,0.0,7.333333333333333,0,78,2.0,7
2009,7,38,3,29,30,8,8.0,11.0,9.0,11.0,7.0,0.0,6.666666666666667,0,58,0.0,10
2009,8,8,3,29,30,10,10.0,11.0,9.0,11.0,7.0,0.0,7.333333333333333,1,59,0.0,14
2009,9,16,3,29,30,12,12.0,13.0,9.0,13.0,7.0,0.0,10.333333333333334,0,60,2.0,7
2009,10,17,3,29,30,1,1.0,13.0,11.0,13.0,7.0,0.0,10.333333333333334,1,15,0.0,18
2009,11,14,3,29,30,8,8.0,16.0,11.0,16.0,7.0,0.0,13.0,0,57,3.0,6
2009,12,6,3,29,30,13,13.0,16.0,12.0,16.0,8.0,0.0,10.333333333333334,1,26,0.0,15
2009,13,19,3,29,30,8,8.0,20.0,11.0,20.0,8.0,0.0,13.0,0,53,4.0,5
2009,14,34,3,29,30,5,6.0,26.0,8.0,26.0,7.0,0.0,8.666666666666666,0,61,6.0,3
2009,15,20,3,29,30,16,12.0,26.0,9.0,26.0,7.0,0.0,7.666666666666667,0,53,0.0,10
2009,16,7,3,29,30,10,10.0,26.0,9.0,26.0,8.0,0.0,6.0,1,0,0.0,20
2009,17,1,3,29,30,15,16.0,26.0,9.0,26.0,8.0,0.0,11.0,0,55,0.0,14
2010,1,5,3,10,30,3,3.0,25.0,1.0,43.0,1.0,0.0,14.666666666666666,0,49,25.0,1
2010,2,2,3,10,30,3,3.0,37.0,1.0,70.0,1.0,0.0,11.666666666666666,0,58,12.0,4
2010,3,23,3,10,30,19,19.0,37.0,2.0,76.0,1.0,0.0,6.333333333333333,1,54,0.0,13
2010,4,10,3,10,30,3,3.0,49.0,3.0,90.0,2.0,0.0,6.0,0,56,12.0,4
2010,5,35,3,10,30,4,4.0,67.0,2.0,116.0,2.0,0.0,7.0,0,66,18.0,2
2010,6,27,3,10,30,24,24.0,75.0,3.0,136.0,2.0,0.0,6.333333333333333,0,78,8.0,6
2010,7,38,3,10,30,12,12.0,79.0,4.0,146.0,3.0,0.0,4.0,0,58,4.0,8
2010,8,9,3,10,30,3,4.0,94.0,4.0,161.0,3.0,0.0,5.333333333333333,0,70,15.0,3
2010,9,14,3,10,30,4,4.0,98.0,5.0,165.0,3.0,0.0,5.666666666666667,0,57,4.0,8
2010,10,8,3,10,30,3,3.0,98.0,5.0,165.0,3.0,0.0,6.333333333333333,0,52,0.0,14
2010,11,16,3,10,30,2,2.0,123.0,5.0,208.0,3.0,0.0,8.333333333333334,0,67,25.0,1
2010,12,17,3,10,30,3,3.0,141.0,5.0,238.0,3.0,0.0,7.666666666666667,0,70,18.0,2
2010,13,6,3,10,30,10,10.0,141.0,5.0,250.0,3.0,0.0,5.666666666666667,1,37,0.0,21
2010,14,19,3,10,30,1,1.0,166.0,3.0,290.0,3.0,0.0,8.0,0,53,25.0,1
2010,15,34,3,10,30,1,1.0,191.0,2.0,319.0,3.0,0.0,8.0,0,61,25.0,1
2010,16,20,3,10,30,4,5.0,206.0,2.0,334.0,3.0,0.0,7.666666666666667,0,53,15.0,3
2010,17,21,3,10,30,3,3.0,231.0,1.0,374.0,3.0,0.0,1.6666666666666667,0,55,25.0,1
2010,18,7,3,10,30,5,5.0,246.0,1.0,389.0,3.0,0.0,1.6666666666666667,0,71,15.0,3
2010,19,1,3,10,30,3,3.0,252.0,2.0,396.0,3.0,0.0,2.3333333333333335,0,55,6.0,7
2011,1,2,3,10,30,5,5.0,12.0,4.0,18.0,3.0,3.0,3.6666666666666665,0,58,12.0,4
2011,2,23,3,10,30,5,5.0,20.0,5.0,36.0,3.0,4.0,4.666666666666667,0,56,8.0,6
2011,3,10,3,10,30,5,5.0,26.0,5.0,50.0,3.0,2.0,5.666666666666667,0,56,6.0,7
2011,4,38,3,10,30,5,5.0,41.0,5.0,65.0,3.0,4.0,5.666666666666667,0,58,15.0,3
2011,5,35,3,10,30,4,4.0,51.0,5.0,75.0,3.0,4.0,5.333333333333333,1,65,10.0,5
2011,6,27,3,10,30,4,4.0,69.0,5.0,93.0,3.0,2.0,5.0,0,78,18.0,2
2011,7,9,3,10,30,2,2.0,69.0,5.0,101.0,3.0,3.0,3.3333333333333335,1,36,0.0,22
2011,8,14,3,10,30,4,4.0,87.0,5.0,129.0,3.0,3.0,9.666666666666666,0,57,18.0,2
2011,9,8,3,10,30,3,3.0,112.0,3.0,164.0,3.0,3.0,8.666666666666666,0,52,25.0,1
2011,10,16,3,10,30,4,4.0,130.0,4.0,192.0,3.0,3.0,8.333333333333334,0,60,18.0,2
2011,11,17,3,10,30,5,5.0,145.0,4.0,215.0,3.0,4.0,1.6666666666666667,0,70,15.0,3
2011,12,6,3,10,30,8,8.0,157.0,3.0,231.0,3.0,2.0,2.0,0,44,12.0,4
2011,13,19,3,10,30,4,4.0,172.0,2.0,254.0,3.0,2.0,3.0,0,53,15.0,3
2011,14,34,3,10,30,5,5.0,184.0,3.0,268.0,3.0,3.0,3.3333333333333335,0,61,12.0,4
2011,15,20,3,10,30,5,5.0,202.0,3.0,292.0,3.0,3.0,3.6666666666666665,0,53,18.0,2
2011,16,21,3,10,30,6,6.0,212.0,3.0,310.0,3.0,2.0,3.0,0,55,10.0,5
2011,17,18,3,10,30,3,4.0,227.0,3.0,325.0,3.0,2.0,3.6666666666666665,0,60,15.0,3
2011,18,1,3,10,30,5,5.0,245.0,3.0,353.0,3.0,2.0,3.3333333333333335,0,55,18.0,2
2011,19,7,3,10,30,5,5.0,257.0,4.0,375.0,3.0,3.0,3.3333333333333335,0,71,12.0,4
2012,1,2,3,10,30,12,12.0,10.0,5.0,10.0,4.0,2.0,3.0,0,58,10.0,5
2012,2,23,3,10,30,8,9.0,35.0,1.0,35.0,3.0,3.0,3.6666666666666665,0,56,25.0,1
2012,3,10,3,10,30,9,9.0,37.0,3.0,37.0,3.0,3.0,3.3333333333333335,0,56,2.0,9
2012,4,5,3,10,30,9,9.0,43.0,5.0,45.0,4.0,3.0,5.0,0,57,6.0,7
2012,5,35,3,10,30,2,3.0,61.0,2.0,63.0,4.0,3.0,5.666666666666667,0,66,18.0,2
2012,6,27,3,10,30,5,6.0,76.0,1.0,86.0,3.0,1.0,6.0,0,78,15.0,3
2012,7,9,3,10,30,3,3.0,86.0,2.0,97.0,4.0,1.0,4.0,0,70,10.0,5
2012,8,14,3,10,30,11,11.0,111.0,1.0,122.0,4.0,2.0,3.3333333333333335,0,57,25.0,1
2012,9,8,3,10,30,1,1.0,129.0,1.0,152.0,2.0,2.0,3.0,0,52,18.0,2
2012,10,16,3,10,30,1,1.0,154.0,1.0,177.0,2.0,2.0,2.6666666666666665,0,67,25.0,1
2012,11,17,3,10,30,6,6.0,164.0,1.0,189.0,4.0,2.0,1.3333333333333333,0,69,10.0,5
2012,12,6,3,10,30,5,6.0,164.0,1.0,199.0,4.0,0.0,2.6666666666666665,1,0,0.0,22
2012,13,19,3,10,30,10,10.0,179.0,1.0,226.0,3.0,1.0,9.333333333333334,0,53,15.0,3
2012,14,34,3,10,30,5,5.0,194.0,1.0,245.0,3.0,2.0,10.0,0,59,15.0,3
2012,15,20,3,10,30,6,7.0,194.0,1.0,263.0,3.0,0.0,9.333333333333334,1,0,0.0,23
2012,16,21,3,10,30,4,4.0,209.0,2.0,290.0,2.0,2.0,9.666666666666666,0,55,15.0,3
2012,17,18,3,10,30,5,5.0,227.0,2.0,316.0,2.0,1.0,9.666666666666666,0,60,18.0,2
2012,18,1,3,10,30,6,7.0,245.0,2.0,340.0,2.0,1.0,9.333333333333334,0,55,18.0,2
2012,19,40,3,10,30,7,9.0,260.0,2.0,367.0,2.0,1.0,2.3333333333333335,0,56,15.0,3
2012,20,7,3,10,30,7,8.0,278.0,2.0,400.0,2.0,3.0,2.3333333333333335,0,71,18.0,2
2013,1,2,3,10,30,5,5.0,18.0,2.0,30.0,1.0,3.0,2.3333333333333335,0,58,18.0,2
2013,2,23,3,10,30,3,3.0,18.0,6.0,40.0,3.0,0.0,2.3333333333333335,1,1,0.0,22
2013,3,10,3,10,30,3,3.0,43.0,3.0,73.0,2.0,3.0,8.666666666666666,0,56,25.0,1
2013,4,5,3,10,30,3,3.0,47.0,4.0,77.0,3.0,4.0,8.333333333333334,0,57,4.0,8
2013,5,35,3,10,30,5,5.0,72.0,3.0,117.0,2.0,4.0,10.333333333333334,0,66,25.0,1
2013,6,27,3,10,30,6,6.0,78.0,3.0,123.0,2.0,1.0,3.3333333333333335,0,78,6.0,7
2013,7,9,3,10,30,6,6.0,96.0,2.0,145.0,2.0,2.0,5.333333333333333,0,70,18.0,2
2013,8,8,3,10,30,9,10.0,111.0,2.0,168.0,3.0,3.0,3.3333333333333335,0,52,15.0,3
2013,9,16,3,10,30,8,8.0,123.0,2.0,180.0,3.0,3.0,4.0,0,60,12.0,4
2013,10,17,3,10,30,5,5.0,133.0,3.0,194.0,3.0,3.0,3.0,0,70,10.0,5
2013,11,6,3,10,30,9,9.0,151.0,2.0,218.0,3.0,2.0,4.0,0,44,18.0,2
2013,12,19,3,10,30,5,5.0,169.0,2.0,248.0,2.0,1.0,3.6666666666666665,0,53,18.0,2
2013,13,34,3,10,30,7,7.0,187.0,2.0,274.0,2.0,2.0,3.0,0,61,18.0,2
2013,14,21,3,10,30,5,6.0,195.0,2.0,284.0,2.0,2.0,2.0,0,55,8.0,6
2013,15,20,3,10,30,8,8.0,207.0,2.0,297.0,2.0,2.0,3.3333333333333335,0,53,12.0,4
2013,16,18,3,10,30,8,8.0,207.0,2.0,309.0,3.0,3.0,4.0,0,60,0.0,11
2013,17,1,3,10,30,10,11.0,217.0,2.0,323.0,3.0,2.0,7.0,0,55,10.0,5
2013,18,40,3,10,30,6,6.0,227.0,2.0,333.0,3.0,1.0,6.666666666666667,0,56,10.0,5
2013,19,7,3,10,30,3,3.0,242.0,2.0,354.0,3.0,2.0,7.0,0,71,15.0,3
2014,1,2,3,10,30,5,5.0,12.0,4.0,18.0,3.0,2.0,4.333333333333333,0,57,12.0,4
2014,2,23,3,10,30,4,4.0,24.0,3.0,30.0,3.0,3.0,4.0,0,56,12.0,4
2014,3,5,3,10,30,9,10.0,26.0,4.0,33.0,5.0,3.0,3.6666666666666665,0,57,2.0,9
2014,4,10,3,10,30,5,5.0,41.0,3.0,52.0,4.0,2.0,5.666666666666667,0,54,15.0,3
2014,5,35,3,10,30,7,7.0,49.0,3.0,66.0,3.0,3.0,5.333333333333333,0,66,8.0,6
2014,6,27,3,10,30,5,5.0,61.0,3.0,78.0,3.0,1.0,6.0,0,78,12.0,4
2014,7,9,3,10,30,7,7.0,69.0,4.0,87.0,3.0,2.0,4.333333333333333,0,70,8.0,6
2014,8,3,3,10,30,4,4.0,79.0,4.0,98.0,3.0,2.0,5.333333333333333,0,71,10.0,5
2014,9,8,3,10,30,16,19.0,87.0,4.0,106.0,3.0,1.0,5.0,0,52,8.0,6
2014,10,16,3,10,30,7,7.0,97.0,4.0,116.0,4.0,3.0,5.666666666666667,0,67,10.0,5
2014,11,17,3,10,30,5,5.0,115.0,4.0,142.0,3.0,2.0,5.333333333333333,0,70,18.0,2
2014,12,6,3,10,30,4,4.0,121.0,4.0,160.0,3.0,2.0,4.333333333333333,0,44,6.0,7
2014,13,19,3,10,30,7,7.0,121.0,5.0,162.0,4.0,1.0,4.666666666666667,1,28,0.0,21
2014,14,34,3,10,30,5,5.0,133.0,4.0,178.0,4.0,3.0,10.0,0,60,12.0,4
2014,15,20,3,10,30,5,5.0,133.0,5.0,178.0,4.0,1.0,10.666666666666666,1,2,0.0,22
2014,16,30,3,10,30,7,8.0,141.0,6.0,188.0,4.0,1.0,15.666666666666666,0,53,8.0,6
2014,17,40,3,10,30,6,6.0,149.0,6.0,196.0,4.0,2.0,10.666666666666666,0,56,8.0,6
2014,18,7,3,10,30,8,8.0,157.0,5.0,210.0,4.0,3.0,11.333333333333334,0,71,8.0,6
2014,19,1,3,10,30,8,8.0,161.0,6.0,216.0,4.0,2.0,6.0,0,55,4.0,9
2015,2,23,3,22,30,18,18.0,0.0,20.0,0.0,9.0,1.0,7.0,1,21,0.0,18
2015,3,10,3,22,30,18,18.0,0.0,17.0,0.0,9.0,2.0,11.0,1,55,0.0,12
2015,4,5,3,22,30,14,14.0,0.0,16.0,0.0,9.0,2.0,13.0,1,56,0.0,11
2015,5,35,3,22,30,13,13.0,0.0,16.0,0.0,9.0,1.0,13.666666666666666,1,26,0.0,20
2015,6,27,3,22,30,13,15.0,0.0,17.0,4.0,9.0,1.0,14.333333333333334,1,41,0.0,19
2015,7,9,3,22,30,13,14.0,0.0,18.0,4.0,9.0,1.0,16.666666666666668,1,44,0.0,20
2015,8,3,3,22,30,19,15.0,0.0,18.0,4.0,9.0,0.0,19.666666666666668,1,0,0.0,20
2015,9,8,3,22,30,17,17.0,1.0,18.0,5.0,9.0,3.0,19.666666666666668,1,51,1.0,10
2015,10,17,3,22,30,15,15.0,11.0,15.0,17.0,9.0,5.0,16.666666666666668,0,69,10.0,5
2015,11,6,3,22,30,20,18.0,11.0,15.0,17.0,9.0,3.0,11.666666666666666,1,42,0.0,13
2015,12,19,3,22,30,16,17.0,11.0,15.0,17.0,9.0,2.0,9.333333333333334,1,47,0.0,18
2015,13,34,3,22,30,12,12.0,11.0,15.0,17.0,9.0,1.0,12.0,1,33,0.0,17
2015,14,20,3,22,30,12,14.0,11.0,16.0,17.0,9.0,2.0,16.0,1,52,0.0,11
2015,15,30,3,22,30,19,16.0,11.0,16.0,19.0,9.0,1.0,15.333333333333334,0,53,0.0,11
2015,16,40,3,22,30,9,11.0,11.0,17.0,27.0,9.0,3.0,13.0,0,56,0.0,11
2015,17,24,3,22,30,18,16.0,11.0,17.0,27.0,9.0,0.0,11.0,1,1,0.0,20
2015,18,7,3,22,30,20,20.0,11.0,17.0,27.0,9.0,3.0,14.0,1,70,0.0,15
2015,19,1,3,22,30,16,17.0,11.0,17.0,27.0,9.0,4.0,15.333333333333334,1,53,0.0,17
2016,1,2,3,22,30,11,12.0,0.0,21.0,0.0,9.0,1.0,17.333333333333332,1,16,0.0,21
2016,3,10,3,22,30,11,12.0,0.0,18.0,1.0,8.0,2.0,17.666666666666668,0,56,0.0,12
2016,4,30,3,22,30,14,14.0,8.0,11.0,10.0,7.0,1.0,16.666666666666668,1,52,8.0,6
2016,5,35,3,22,30,10,10.0,8.0,12.0,12.0,8.0,2.0,13.0,1,45,0.0,19
2016,6,27,3,22,30,9,10.0,18.0,12.0,24.0,7.0,2.0,12.333333333333334,0,78,10.0,5
2016,7,9,3,22,30,10,10.0,18.0,12.0,24.0,7.0,1.0,10.0,1,69,0.0,11
2016,8,14,3,22,30,13,14.0,18.0,13.0,24.0,7.0,2.0,11.666666666666666,1,42,0.0,19
2016,9,3,3,22,30,14,14.0,18.0,14.0,32.0,7.0,4.0,11.666666666666666,1,64,0.0,18
2016,10,8,3,22,30,9,10.0,18.0,14.0,32.0,7.0,3.0,16.0,1,51,0.0,13
2016,11,17,3,22,30,7,7.0,24.0,13.0,38.0,7.0,2.0,16.666666666666668,1,69,6.0,7
2016,12,16,3,22,30,13,14.0,24.0,13.0,42.0,7.0,3.0,12.666666666666666,1,66,0.0,12
2016,13,6,3,22,30,22,22.0,30.0,11.0,48.0,6.0,2.0,10.666666666666666,0,44,6.0,7
2016,14,19,3,22,30,12,13.0,30.0,11.0,48.0,6.0,3.0,8.666666666666666,1,52,0.0,14
2016,15,34,3,22,30,9,9.0,36.0,11.0,54.0,6.0,3.0,11.0,0,61,6.0,7
2016,16,23,3,22,30,22,22.0,42.0,10.0,62.0,6.0,3.0,9.333333333333334,0,56,6.0,7
2016,17,20,3,22,30,15,15.0,42.0,11.0,62.0,6.0,2.0,9.333333333333334,1,52,0.0,16
2016,18,40,3,22,30,12,12.0,52.0,10.0,74.0,6.0,2.0,10.0,0,56,10.0,5
2016,19,24,3,22,30,11,11.0,52.0,10.0,74.0,6.0,2.0,9.333333333333334,1,70,0.0,13
2016,20,7,3,22,30,10,10.0,53.0,10.0,75.0,6.0,3.0,11.333333333333334,0,71,1.0,10
2016,21,1,3,22,30,9,9.0,54.0,10.0,76.0,6.0,2.0,9.333333333333334,0,55,1.0,10
2017,1,2,3,22,30,12,13.0,0.0,14.0,0.0,9.0,1.0,11.0,1,50,0.0,14
2017,2,10,3,22,30,13,13.0,0.0,19.0,0.0,10.0,4.0,11.333333333333334,1,33,0.0,16
2017,3,5,3,22,30,15,15.0,0.0,19.0,0.0,10.0,2.0,13.333333333333334,1,54,0.0,14
2017,4,30,3,22,30,15,15.0,0.0,20.0,0.0,10.0,0.0,14.666666666666666,1,0,0.0,20
2017,5,35,3,22,30,7,7.0,0.0,18.0,0.0,10.0,3.0,16.666666666666668,1,64,0.0,12
2017,7,9,3,22,30,12,12.0,0.0,19.0,0.0,10.0,1.0,15.333333333333334,1,66,0.0,16
2017,8,4,3,22,30,19,16.0,2.0,17.0,2.0,10.0,3.0,16.0,0,51,2.0,9
2017,9,3,3,22,30,12,12.0,2.0,17.0,2.0,10.0,0.0,12.333333333333334,1,1,0.0,19
2017,10,8,3,22,30,20,13.0,2.0,17.0,2.0,10.0,1.0,14.666666666666666,1,32,0.0,18
2017,11,17,3,22,30,7,8.0,10.0,15.0,11.0,9.0,1.0,15.333333333333334,0,70,8.0,6
2017,12,6,3,22,30,10,11.0,10.0,15.0,11.0,9.0,1.0,14.333333333333334,1,25,0.0,18
2017,13,19,3,22,30,19,13.0,10.0,15.0,11.0,9.0,1.0,14.0,1,50,0.0,17
2017,14,34,3,22,30,8,8.0,10.0,15.0,17.0,9.0,3.0,13.666666666666666,1,8,0.0,17
2017,15,23,3,22,30,10,10.0,10.0,16.0,23.0,9.0,1.0,17.333333333333332,1,55,0.0,11
2017,16,20,3,22,30,20,10.0,10.0,16.0,23.0,9.0,1.0,15.0,1,52,0.0,11
2017,17,40,3,22,30,8,9.0,10.0,16.0,23.0,9.0,1.0,13.0,1,24,0.0,17
2017,18,24,3,22,30,18,14.0,11.0,16.0,24.0,9.0,1.0,13.0,1,70,1.0,10
2017,19,7,3,22,30,6,7.0,15.0,15.0,28.0,9.0,4.0,12.666666666666666,0,71,4.0,8
2017,20,1,3,22,30,11,11.0,17.0,15.0,30.0,9.0,1.0,11.666666666666666,1,54,2.0,9
2018,1,2,3,22,30,10,11.0,10.0,5.0,12.0,4.0,1.0,9.0,0,58,10.0,5
2018,2,5,3,22,30,13,13.0,16.0,4.0,22.0,3.0,2.0,7.333333333333333,1,56,6.0,7
2018,3,10,3,22,30,13,13.0,22.0,6.0,28.0,4.0,1.0,7.0,0,56,6.0,7
2018,4,4,3,22,30,12,13.0,28.0,6.0,36.0,4.0,2.0,6.333333333333333,0,51,6.0,7
2018,5,35,3,22,30,8,8.0,32.0,7.0,40.0,5.0,1.0,7.0,1,65,4.0,8
2018,6,27,3,22,30,7,7.0,32.0,7.0,40.0,5.0,1.0,7.333333333333333,1,52,0.0,20
2018,7,9,3,22,30,14,14.0,32.0,7.0,40.0,5.0,1.0,11.666666666666666,1,40,0.0,18
